Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords
151;Portugal;104;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;104;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
204;Lithuania;104;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
41;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
202;Lithuania;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
199;Lithuania;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
200;Lithuania;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
483;Portugal;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1274;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
406;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
509;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
511;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
525;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1379;Portugal;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
64;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
219;Lithuania;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
204;Lithuania;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
204;Lithuania;108;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;108;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
41;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
203;Lithuania;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
200;Lithuania;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
483;Portugal;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1274;Portugal;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
511;Portugal;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
525;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
525;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
359;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
177;Italy;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;112;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
624;Portugal;112;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
41;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
218;Lithuania;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
200;Lithuania;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
985;Romania;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
510;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
510;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
197;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
483;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1274;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
525;Portugal;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;113;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;113;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
41;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
218;Lithuania;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
201;Lithuania;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
199;Lithuania;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
81;Lithuania;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
156;Lithuania;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
175;Italy;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
985;Romania;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
483;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1274;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
406;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
509;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
525;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
71;Portugal;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
142;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
204;Lithuania;114;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
624;Portugal;114;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
131;Lithuania;117;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
91;Lithuania;117;1;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;117;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;117;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
41;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
218;Lithuania;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
203;Lithuania;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
200;Lithuania;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
81;Lithuania;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
197;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1274;Portugal;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
511;Portugal;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1379;Portugal;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
71;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
64;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
160;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
405;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
151;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
198;Italy;118;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
52;Portugal;118;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
